,detid,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage
4430,10464004,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,1.0
4431,10464005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4432,10464006,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
4433,10464007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4434,10464008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4435,10465001,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4436,10465002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4437,10465003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4438,10465004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4439,10466001,2023-12-07T16:30:00.000+01:00,132,anyVehicle,0.0,carOrLightVehicle,52.0
4440,10466002,2023-12-07T16:30:00.000+01:00,191,anyVehicle,0.0,carOrLightVehicle,45.0
4441,10466003,2023-12-07T16:30:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,33.0
4442,10466004,2023-12-07T16:30:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,15.0
4443,10466005,2023-12-07T16:30:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,16.0
4444,10466006,2023-12-07T16:30:00.000+01:00,79,anyVehicle,0.0,carOrLightVehicle,53.0
4445,10466007,2023-12-07T16:30:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,71.0
4446,10466008,2023-12-07T16:30:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,55.0
4447,10466009,2023-12-07T16:30:00.000+01:00,111,anyVehicle,0.0,carOrLightVehicle,43.0
4448,10466010,2023-12-07T16:30:00.000+01:00,127,anyVehicle,0.0,carOrLightVehicle,33.0
4449,10466011,2023-12-07T16:30:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,13.0
4450,10466012,2023-12-07T16:30:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,46.0
4451,10466013,2023-12-07T16:30:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,8.0
4452,10466014,2023-12-07T16:30:00.000+01:00,51,anyVehicle,0.0,carOrLightVehicle,13.0
4453,10466015,2023-12-07T16:30:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,7.0
4454,10466016,2023-12-07T16:30:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,7.0
4455,10467001,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,9.0
4456,10467002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4457,10467003,2023-12-07T16:30:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,1.0
4458,10467004,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,1.0
4459,10467005,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0
4460,10467006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4461,10467007,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
4462,10467008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4463,10468001,2023-12-07T16:30:00.000+01:00,77,anyVehicle,0.0,carOrLightVehicle,25.0
4464,10468002,2023-12-07T16:30:00.000+01:00,50,anyVehicle,0.0,carOrLightVehicle,30.0
4465,10468003,2023-12-07T16:30:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,23.0
4466,10468004,2023-12-07T16:30:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,3.0
4467,10468005,2023-12-07T16:30:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,9.0
4468,10468006,2023-12-07T16:30:00.000+01:00,82,anyVehicle,0.0,carOrLightVehicle,48.0
4469,10468022,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4470,10468023,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4471,10468024,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4472,10468025,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4473,10469001,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,14.0
4474,10469002,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
4475,10469003,2023-12-07T16:30:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,21.0
4476,10469004,2023-12-07T16:30:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,5.0
4477,10469005,2023-12-07T16:30:00.000+01:00,77,anyVehicle,0.0,carOrLightVehicle,48.0
4478,10469006,2023-12-07T16:30:00.000+01:00,73,anyVehicle,0.0,carOrLightVehicle,26.0
4479,10469007,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4480,10469008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4481,10469009,2023-12-07T16:30:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,1.0
4482,10469010,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
4483,10469011,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4484,10469012,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4485,10469013,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,1.0
4486,10469014,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4487,10470011,2023-12-07T16:30:00.000+01:00,51,anyVehicle,0.0,carOrLightVehicle,30.0
4488,10470012,2023-12-07T16:30:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,47.0
4489,10470013,2023-12-07T16:30:00.000+01:00,98,anyVehicle,0.0,carOrLightVehicle,14.0
4490,10470014,2023-12-07T16:30:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,36.0
4491,10470015,2023-12-07T16:30:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,7.0
4492,10470016,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0
4493,10470017,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4494,10470018,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4495,10470019,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4496,10471001,2023-12-07T16:30:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,7.0
4497,10471002,2023-12-07T16:30:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,17.0
4498,10471003,2023-12-07T16:30:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,19.0
4499,10471004,2023-12-07T16:30:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,14.0
4500,10471005,2023-12-07T16:30:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,11.0
4501,10471006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4502,10471007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4503,10471008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4504,10471009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4505,10471010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4506,10471016,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
4507,10472001,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4508,10472002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4509,10473001,2023-12-07T16:30:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,4.0
4510,10473002,2023-12-07T16:30:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,3.0
4511,10473003,2023-12-07T16:30:00.000+01:00,277,anyVehicle,0.0,carOrLightVehicle,22.0
4512,10473004,2023-12-07T16:30:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,19.0
4513,10473005,2023-12-07T16:30:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,7.0
4514,10473006,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,6.0
4515,10473007,2023-12-07T16:30:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,3.0
4516,10473008,2023-12-07T16:30:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,11.0
4517,10473009,2023-12-07T16:30:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,21.0
4518,10473010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4519,10473011,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
4520,10473012,2023-12-07T16:30:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,13.0
4521,10473013,2023-12-07T16:30:00.000+01:00,85,anyVehicle,0.0,carOrLightVehicle,64.0
4522,10473014,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,1.0
4523,10473015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4524,10473016,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4525,10473017,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4526,10473018,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4527,10473019,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4528,10473020,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4529,10473021,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4530,10474001,2023-12-07T16:30:00.000+01:00,57,anyVehicle,0.0,carOrLightVehicle,12.0
4531,10474002,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,29.0
4532,10474003,2023-12-07T16:30:00.000+01:00,65,anyVehicle,0.0,carOrLightVehicle,10.0
4533,10474004,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,15.0
4534,10474005,2023-12-07T16:30:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,4.0
4535,10474006,2023-12-07T16:30:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,3.0
4536,10474007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4537,10474008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4538,10474009,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
4539,10474010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4540,10476001,2023-12-07T16:30:00.000+01:00,118,anyVehicle,0.0,carOrLightVehicle,9.0
4541,10476002,2023-12-07T16:30:00.000+01:00,115,anyVehicle,0.0,carOrLightVehicle,13.0
4542,10476003,2023-12-07T16:30:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,12.0
4543,10476004,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
4544,10476005,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,1.0
4545,10476006,2023-12-07T16:30:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,2.0
4546,10476007,2023-12-07T16:30:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,3.0
4547,10476008,2023-12-07T16:30:00.000+01:00,114,anyVehicle,0.0,carOrLightVehicle,8.0
4548,10476009,2023-12-07T16:30:00.000+01:00,78,anyVehicle,0.0,carOrLightVehicle,13.0
4549,10476010,2023-12-07T16:30:00.000+01:00,121,anyVehicle,0.0,carOrLightVehicle,19.0
4550,10476011,2023-12-07T16:30:00.000+01:00,79,anyVehicle,0.0,carOrLightVehicle,4.0
4551,10476012,2023-12-07T16:30:00.000+01:00,123,anyVehicle,0.0,carOrLightVehicle,5.0
4552,10476013,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
4553,10476024,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4554,10476025,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
4555,10476026,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
4556,10476027,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
4557,10477007,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,13.0
4558,10477008,2023-12-07T16:30:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,3.0
4559,10477009,2023-12-07T16:30:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,4.0
4560,10477010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4561,10477011,2023-12-07T16:30:00.000+01:00,129,anyVehicle,0.0,carOrLightVehicle,9.0
4562,10477012,2023-12-07T16:30:00.000+01:00,121,anyVehicle,0.0,carOrLightVehicle,17.0
4563,10477013,2023-12-07T16:30:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,1.0
4564,10477014,2023-12-07T16:30:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,27.0
4565,10477015,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,16.0
4566,10478001,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,1.0
4567,10478002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
4568,10478003,2023-12-07T16:30:00.000+01:00,100,anyVehicle,0.0,carOrLightVehicle,24.0
4569,10478004,2023-12-07T16:30:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,27.0
4570,10478005,2023-12-07T16:30:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,53.0
4571,10478006,2023-12-07T16:30:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,11.0
4572,10482001,2023-12-07T16:30:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,1.0
4573,10482002,2023-12-07T16:30:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,15.0
4574,10482003,2023-12-07T16:30:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,15.0
4575,10482004,2023-12-07T16:30:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,45.0
4576,10482005,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4577,10482006,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
4578,10482007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4579,10482008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4580,10483001,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
4581,10483002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4582,10483003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4583,10483004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4584,10483005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4585,10483006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4586,10484001,2023-12-07T16:30:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,24.0
4587,10484002,2023-12-07T16:30:00.000+01:00,124,anyVehicle,0.0,carOrLightVehicle,48.0
4588,10484003,2023-12-07T16:30:00.000+01:00,105,anyVehicle,0.0,carOrLightVehicle,64.0
4589,10484004,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4590,10484005,2023-12-07T16:30:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,2.0
4591,10484006,2023-12-07T16:30:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,9.0
4592,10484007,2023-12-07T16:30:00.000+01:00,106,anyVehicle,0.0,carOrLightVehicle,14.0
4593,10484008,2023-12-07T16:30:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,11.0
4594,10484009,2023-12-07T16:30:00.000+01:00,43,anyVehicle,0.0,carOrLightVehicle,8.0
4595,10484010,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
4596,10484011,2023-12-07T16:30:00.000+01:00,61,anyVehicle,0.0,carOrLightVehicle,14.0
4597,10484012,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,23.0
4598,10484013,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,5.0
4599,10484014,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4600,10484015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4601,10484016,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4602,10484017,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4603,10484018,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4604,10484019,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4605,10484020,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4606,10484021,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4607,10484022,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4608,10484023,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4609,10485001,2023-12-07T16:30:00.000+01:00,180,anyVehicle,0.0,carOrLightVehicle,29.0
4610,10485002,2023-12-07T16:30:00.000+01:00,175,anyVehicle,0.0,carOrLightVehicle,46.0
4611,10485003,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,3.0
4612,10485004,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,2.0
4613,10485005,2023-12-07T16:30:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,1.0
4614,10485006,2023-12-07T16:30:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,3.0
4615,10486001,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,18.0
4616,10486002,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,22.0
4617,10486003,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,1.0
4618,10486004,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,3.0
4619,10487001,2023-12-07T16:30:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,13.0
4620,10487002,2023-12-07T16:30:00.000+01:00,93,anyVehicle,0.0,carOrLightVehicle,15.0
4621,10487003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,91.0
4622,10487004,2023-12-07T16:30:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,5.0
4623,10487005,2023-12-07T16:30:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,44.0
4624,10487006,2023-12-07T16:30:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,70.0
4625,10487007,2023-12-07T16:30:00.000+01:00,53,anyVehicle,0.0,carOrLightVehicle,33.0
4626,10487010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4627,10487011,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,1.0
4628,10487012,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0
4629,10487013,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4630,10488001,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4631,10490001,2023-12-07T16:30:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,1.0
4632,10490002,2023-12-07T16:30:00.000+01:00,116,anyVehicle,0.0,carOrLightVehicle,50.0
4633,10490003,2023-12-07T16:30:00.000+01:00,81,anyVehicle,0.0,carOrLightVehicle,73.0
4634,10490004,2023-12-07T16:30:00.000+01:00,81,anyVehicle,0.0,carOrLightVehicle,72.0
4635,10490005,2023-12-07T16:30:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,1.0
4636,10490006,2023-12-07T16:30:00.000+01:00,86,anyVehicle,0.0,carOrLightVehicle,5.0
4637,10490007,2023-12-07T16:30:00.000+01:00,28,anyVehicle,0.0,carOrLightVehicle,3.0
4638,10490008,2023-12-07T16:30:00.000+01:00,145,anyVehicle,0.0,carOrLightVehicle,68.0
4639,10491001,2023-12-07T16:30:00.000+01:00,92,anyVehicle,0.0,carOrLightVehicle,12.0
4640,10491002,2023-12-07T16:30:00.000+01:00,67,anyVehicle,0.0,carOrLightVehicle,10.0
4641,10491003,2023-12-07T16:30:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,9.0
4642,10491004,2023-12-07T16:30:00.000+01:00,106,anyVehicle,0.0,carOrLightVehicle,19.0
4643,10491005,2023-12-07T16:30:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,1.0
4644,10492004,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,1.0
4645,10492005,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
4646,10493001,2023-12-07T16:30:00.000+01:00,162,anyVehicle,0.0,carOrLightVehicle,20.0
4647,10493002,2023-12-07T16:30:00.000+01:00,179,anyVehicle,0.0,carOrLightVehicle,18.0
4648,10493003,2023-12-07T16:30:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,27.0
4649,10493004,2023-12-07T16:30:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,25.0
4650,10493005,2023-12-07T16:30:00.000+01:00,161,anyVehicle,0.0,carOrLightVehicle,34.0
4651,10493006,2023-12-07T16:30:00.000+01:00,185,anyVehicle,0.0,carOrLightVehicle,46.0
4652,10493007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4653,10493008,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,8.0
4654,10493009,2023-12-07T16:30:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,9.0
4655,10493010,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,30.0
4656,10493011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4657,10493012,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4658,10493013,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4659,10494001,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4660,10495001,2023-12-07T16:30:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,4.0
4661,10495002,2023-12-07T16:30:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,29.0
4662,10495003,2023-12-07T16:30:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,1.0
4663,10495004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4664,10495005,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,1.0
4665,10495006,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4666,10495007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4667,10495008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4668,10495009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4669,10495010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4670,10496001,2023-12-07T16:30:00.000+01:00,28,anyVehicle,0.0,carOrLightVehicle,59.0
4671,10496002,2023-12-07T16:30:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,52.0
4672,10496003,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0
4673,10496004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4674,10497001,2023-12-07T16:30:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,16.0
4675,10497002,2023-12-07T16:30:00.000+01:00,88,anyVehicle,0.0,carOrLightVehicle,17.0
4676,10497003,2023-12-07T16:30:00.000+01:00,74,anyVehicle,0.0,carOrLightVehicle,11.0
4677,10497004,2023-12-07T16:30:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,22.0
4678,10497005,2023-12-07T16:30:00.000+01:00,87,anyVehicle,0.0,carOrLightVehicle,32.0
4679,10497006,2023-12-07T16:30:00.000+01:00,94,anyVehicle,0.0,carOrLightVehicle,35.0
4680,10497007,2023-12-07T16:30:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,4.0
4681,10497008,2023-12-07T16:30:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,6.0
4682,10497009,2023-12-07T16:30:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,27.0
4683,10497010,2023-12-07T16:30:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,30.0
4684,10497012,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,0.0
4685,10497013,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
4686,10497014,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
4687,10497016,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4688,10497017,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4689,10497018,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
4690,10498001,2023-12-07T16:30:00.000+01:00,114,anyVehicle,0.0,carOrLightVehicle,14.0
4691,10498002,2023-12-07T16:30:00.000+01:00,104,anyVehicle,0.0,carOrLightVehicle,14.0
4692,10498003,2023-12-07T16:30:00.000+01:00,75,anyVehicle,0.0,carOrLightVehicle,10.0
